pct,numerator,denominator,abs_diff_pp,reproduces,small_n,unit,numerator_rule,pending_rule,rescinded_rule,date_basis,window
78.26,18.0,23,6.26,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,offer records,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
78.26,18.0,23,6.26,False,True,offer records,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,23.0,35,6.29,False,False,offer records,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,2026 YTD to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,2026 YTD to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,none (all time),all time
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-08-27
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
65.71,11.17,17,6.29,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 12m to 2026-09-14
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 6m to 2026-09-14
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 6m to 2026-09-14
78.3,7.83,10,6.3,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-08-27,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
65.62,21.0,32,6.38,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),none (all time),all time
65.62,21.0,32,6.38,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-08-27
65.62,21.0,32,6.38,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-08-27
65.62,21.0,32,6.38,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Offers.Offered On,trailing 12m to 2026-09-14
65.62,21.0,32,6.38,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Applications.Offered On,trailing 12m to 2026-09-14
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
65.62,21.0,32,6.38,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
