pct,numerator,denominator,abs_diff_pp,reproduces,small_n,event,window,date_basis,unit,attribution,channel
50.0,13,26,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,13,26,23.1,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,13,26,23.1,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
50.0,12,24,23.1,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,11,22,23.1,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,11,22,23.1,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
50.0,11,22,23.1,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn
50.0,11,22,23.1,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
50.0,10,20,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,10,20,23.1,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Applied On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,9,18,23.1,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-09-14,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-09-14,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 6m to 2026-09-14,Offers.Proposed Start Date,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 6m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,8,16,23.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 6m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Applications.Closed On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,hired: Applications.Stage = Hired,trailing 3m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Decision On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
50.0,6,12,23.1,False,True,offer accepted: Offers.Status = Accepted,trailing 3m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
